"","y","black","female","v.prev.full","age","edu","age.edu","state","region.full"
"2023",1,0,0,0.526566670163472,2,4,8,39,1
"2024",1,0,1,0.564166665871938,2,2,6,31,1
"2025",1,0,1,0.527833360989889,1,2,2,50,2
"2026",0,0,1,0.533566686375936,3,4,12,26,2
"2027",0,1,1,0.548066697978973,3,4,12,23,2
"2028",1,0,0,0.564166665871938,2,3,7,31,1
"2029",0,0,1,0.493566658401489,2,3,7,49,1
"2030",0,0,0,0.533566686375936,2,2,6,26,2
"2031",1,0,1,0.594033358287811,4,4,16,44,3
"2032",NA,0,1,0.554300017801921,3,2,10,43,3
"2033",NA,0,1,0.529166691144307,1,3,3,18,3
"2034",NA,0,1,0.526566670163472,3,1,9,39,1
"2035",0,0,0,0.527833360989889,2,3,7,50,2
"2036",1,0,1,0.549599981244405,3,2,10,20,1
"2037",1,0,1,0.608066638533274,1,4,4,47,3
"2038",0,0,1,0.543666702906291,2,3,7,5,4
"2039",0,0,0,0.61163329073588,2,2,6,10,3
"2040",1,0,1,0.543666702906291,1,1,1,5,4
"2041",1,0,1,0.526566670163472,1,3,3,39,1
"2042",0,0,0,0.548066697978973,2,4,8,23,2
"2043",1,0,0,0.527833360989889,2,4,8,50,2
"2044",1,0,1,0.489766651884715,2,3,7,22,1
"2045",1,0,0,0.537000003655752,2,2,6,14,2
"2046",1,0,1,0.549599981244405,4,1,13,20,1
"2047",1,0,1,0.608066638533274,2,2,6,47,3
"2048",1,0,1,0.594033358287811,4,1,13,44,3
"2049",1,0,0,0.565133328723908,2,2,6,1,3
"2050",1,0,0,0.523033343982697,1,2,2,11,3
"2051",NA,0,1,0.594033358287811,2,2,6,44,3
"2052",1,0,1,0.543666702906291,1,3,3,5,4
"2053",1,0,1,0.548066697978973,1,3,3,23,2
"2054",1,0,0,0.554300017801921,3,2,10,43,3
"2055",1,0,1,0.526566670163472,3,2,10,39,1
"2056",1,0,0,0.594033358287811,2,2,6,44,3
"2057",1,0,0,0.608066638533274,3,1,9,47,3
"2058",0,0,0,0.571833309491475,2,4,8,34,3
"2059",1,0,0,0.548066697978973,2,3,7,23,2
"2060",1,0,1,0.608066638533274,4,3,15,47,3
"2061",1,0,1,0.581833334445953,2,2,6,15,2
"2062",0,0,1,0.52436664425532,1,3,3,33,1
"2063",0,0,0,0.526566670163472,2,4,8,39,1
"2064",1,0,1,0.547800015417735,3,2,10,32,4
"2065",0,0,0,0.543666702906291,1,2,2,5,4
"2066",0,0,1,0.52436664425532,2,1,5,33,1
"2067",1,0,1,0.584099987602234,2,3,7,19,3
"2068",1,0,1,0.603233325068156,3,4,12,37,3
"2069",1,0,1,0.523033343982697,2,2,6,11,3
"2070",0,1,0,0.548066697978973,2,2,6,23,2
"2071",0,0,0,0.529166691144307,2,1,5,18,3
"2072",1,0,1,0.61163329073588,2,4,8,10,3
"2073",1,0,1,0.543666702906291,1,2,2,5,4
"2074",1,0,0,0.543666702906291,2,4,8,5,4
"2075",1,1,0,0.493566658401489,1,2,2,49,1
"2076",1,0,1,0.548066697978973,4,1,13,23,2
"2077",1,0,1,0.692699998092651,4,2,14,45,4
"2078",0,0,1,0.554433295345306,3,2,10,48,4
"2079",0,0,1,0.581833334445953,1,2,2,15,2
"2080",0,0,0,0.599733334604899,2,2,6,42,2
"2081",1,0,0,0.526566670163472,3,3,11,39,1
"2082",1,0,0,0.501166654507319,3,3,11,21,1
"2083",0,0,0,0.61163329073588,3,4,12,10,3
"2084",1,0,0,0.61163329073588,2,2,6,10,3
"2085",0,1,1,0.584099987602234,2,2,6,19,3
"2086",0,0,1,0.566633343823751,2,4,8,7,1
"2087",0,0,1,0.526566670163472,2,2,6,39,1
"2088",1,0,0,0.52436664425532,2,3,7,33,1
"2089",1,0,0,0.552200000635783,3,4,12,36,2
"2090",0,0,1,0.603233325068156,3,3,11,37,3
"2091",1,0,1,0.602099974091848,2,4,8,17,2
"2092",1,0,0,0.602099974091848,2,4,8,17,2
"2093",1,0,1,0.52436664425532,2,2,6,33,1
"2094",1,0,0,0.603233325068156,3,4,12,37,3
"2095",1,0,1,0.613366670163472,3,2,10,3,4
"2096",1,0,1,0.61163329073588,4,1,13,10,3
"2097",0,0,0,0.501166654507319,1,3,3,21,1
"2098",0,0,1,0.571833309491475,3,2,10,34,3
"2099",0,1,1,0.537000003655752,2,4,8,14,2
"2100",0,0,1,0.581833334445953,3,1,9,15,2
"2101",1,0,1,0.489766651884715,2,4,8,22,1
"2102",1,0,0,0.665466688283284,1,3,3,28,2
"2103",1,0,1,0.552200000635783,2,3,7,36,2
"2104",NA,0,1,0.505500021378199,1,2,2,24,2
"2105",0,0,1,0.501166654507319,2,4,8,21,1
"2106",NA,0,0,0.564166665871938,2,3,7,31,1
"2107",NA,0,1,0.554300017801921,4,2,14,43,3
"2108",1,0,1,0.565133328723908,4,4,16,1,3
"2109",1,0,1,0.526566670163472,1,3,3,39,1
"2110",1,0,1,0.594033358287811,1,4,4,44,3
"2111",0,1,1,0.571833309491475,2,2,6,34,3
"2112",0,0,1,0.501166654507319,3,3,11,21,1
"2113",1,0,0,0.584566701952616,2,3,7,6,4
"2114",0,1,1,0.501166654507319,2,4,8,21,1
"2115",1,0,1,0.602099974091848,2,2,6,17,2
"2116",0,0,0,0.526566670163472,2,4,8,39,1
"2117",0,0,1,0.537000003655752,2,2,6,14,2
"2118",1,0,0,0.552200000635783,3,4,12,36,2
"2119",1,0,1,0.552200000635783,1,2,2,36,2
"2120",NA,0,1,0.584099987602234,4,2,14,19,3
"2121",NA,0,0,0.533566686375936,2,3,7,26,2
"2122",NA,0,1,0.554300017801921,1,2,2,43,3
"2123",1,0,0,0.543666702906291,3,2,10,5,4
"2124",1,0,1,0.537000003655752,1,2,2,14,2
"2125",1,0,1,0.552200000635783,1,3,3,36,2
"2126",1,0,1,0.543666702906291,1,3,3,5,4
"2127",1,0,1,0.505500021378199,2,4,8,24,2
"2128",1,0,0,0.582999997297923,1,4,4,25,3
"2129",0,0,0,0.594033358287811,1,3,3,44,3
"2130",0,1,1,0.537000003655752,2,3,7,14,2
"2131",0,0,1,0.537000003655752,2,3,7,14,2
"2132",1,0,1,0.613366670163472,3,2,10,3,4
"2133",1,0,1,0.581833334445953,3,2,10,15,2
"2134",1,0,1,0.543666702906291,2,2,6,5,4
"2135",1,0,1,0.565133328723908,3,2,10,1,3
"2136",1,1,0,0.565133328723908,1,2,2,1,3
"2137",1,0,1,0.594033358287811,2,4,8,44,3
"2138",1,0,0,0.582999997297923,2,2,6,25,3
"2139",1,0,1,0.524800026067098,2,4,8,16,2
"2140",0,0,1,0.537000003655752,1,4,4,14,2
"2141",0,0,1,0.570766682402293,3,3,11,27,4
"2142",1,0,1,0.582999997297923,2,4,8,25,3
"2143",1,0,0,0.554433295345306,3,3,11,48,4
"2144",1,0,0,0.527833360989889,1,1,1,50,2
"2145",1,0,1,0.539733344459534,3,2,10,4,3
"2146",1,0,1,0.537000003655752,1,1,1,14,2
"2147",0,0,1,0.533566686375936,2,4,8,26,2
"2148",0,0,1,0.584099987602234,2,2,6,19,3
"2149",0,0,0,0.533566686375936,4,1,13,26,2
"2150",1,0,0,0.565133328723908,1,2,2,1,3
"2151",1,0,0,0.582999997297923,2,4,8,25,3
"2152",1,0,0,0.554300017801921,2,1,5,43,3
"2153",0,0,1,0.594033358287811,3,2,10,44,3
"2154",NA,0,1,0.533566686375936,2,2,6,26,2
"2155",0,0,0,0.527833360989889,3,3,11,50,2
"2156",0,0,1,0.613366670163472,3,2,10,3,4
"2157",1,0,1,0.505500021378199,2,4,8,24,2
"2158",NA,0,1,0.554300017801921,3,4,12,43,3
"2159",1,0,0,0.594033358287811,3,4,12,44,3
"2160",1,0,0,0.565133328723908,2,2,6,1,3
"2161",1,0,1,0.537000003655752,3,3,11,14,2
"2162",1,0,1,0.543666702906291,3,2,10,5,4
"2163",1,0,1,0.543666702906291,1,2,2,5,4
"2164",1,0,0,0.692699998092651,4,3,15,45,4
"2165",1,0,0,0.633833340326945,2,3,7,51,4
"2166",1,0,1,0.543666702906291,3,3,11,5,4
"2167",1,0,1,0.692699998092651,2,2,6,45,4
"2168",1,0,0,0.554433295345306,2,3,7,48,4
"2169",1,0,0,0.543666702906291,2,4,8,5,4
"2170",1,0,0,0.613366670163472,4,4,16,3,4
"2171",0,0,1,0.570766682402293,2,2,6,27,4
"2172",0,0,1,0.543666702906291,3,2,10,5,4
"2173",0,0,1,0.544333343505859,2,4,8,38,4
"2174",1,0,1,0.543666702906291,3,4,12,5,4
"2175",0,0,0,0.543666702906291,3,1,9,5,4
"2176",1,0,0,0.543666702906291,4,2,14,5,4
"2177",1,0,1,0.543666702906291,2,3,7,5,4
"2178",NA,1,1,0.543666702906291,1,3,3,5,4
"2179",NA,0,1,0.554433295345306,2,2,6,48,4
"2180",NA,0,0,0.543666702906291,1,1,1,5,4
"2181",1,0,1,0.543666702906291,4,4,16,5,4
"2182",0,0,1,0.543666702906291,1,4,4,5,4
"2183",0,0,1,0.547800015417735,3,2,10,32,4
"2184",0,0,0,0.543666702906291,1,4,4,5,4
"2185",1,0,1,0.584566701952616,1,3,3,6,4
"2186",NA,0,0,0.543666702906291,2,2,6,5,4
"2187",1,0,0,0.603833326975505,1,4,4,29,4
"2188",0,0,1,0.543666702906291,2,3,7,5,4
"2189",1,0,1,0.613366670163472,3,2,10,3,4
"2190",1,0,1,0.543666702906291,1,3,3,5,4
"2191",0,0,0,0.543666702906291,2,2,6,5,4
"2192",0,1,1,0.543666702906291,3,3,11,5,4
"2193",NA,0,0,0.554433295345306,4,4,16,48,4
